5620L/14K      |14K CELTIC PETALS WED   | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000| 1353.75|20260305|00000000
5620L/STER     |STER CELTIC PETALS WED  |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000|   93.25|20260305|00000000
5620M/10K      |10K CELTIC PETALS WED   | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000| 1028.25|20260305|00000000
5620M/14K      |14K CELTIC PETALS WED   | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000| 1591.75|20260305|00000000
5620M/STER     |STER CELTIC PETALS WED  |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5412               |W80|2|  0.000|   99.25|20260305|00000000
5622L/10K      |10K CELTIC TREFOIL WED  |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000|  878.75|20260305|00000000
5622L/14K      |14K  CELTIC TREFOIL WED | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000| 1353.75|20260305|00000000
5622L/STER     |STER CELTIC TREFOIL WED |   93.25|   57.55|   0.00|  37.50|STE|R |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000|   93.25|20260305|00000000
5622M/10K      |10K  CELTIC TREFOIL WED | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000| 1028.25|20260305|00000000
5622M/14K      |14K  CELTIC TREFOIL WED | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000| 1591.75|20260305|00000000
5622M/STER     |STER  CELTIC TREFOIL WED|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5414               |W80|2|  0.000|   99.25|20260305|00000000
5624L/10K      |10K  CELTIC JELLING BAND|  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000|  878.75|20260305|00000000
5624L/14K      |14K CELTIC JELLING BAND | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000| 1353.75|20260305|00000000
5624L/STER     |STER  CELTIC JELLING BAN|   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000|   93.25|20260305|00000000
5624M/10K      |10K CELTIC JELLING BAND | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000| 1028.25|20260305|00000000
5624M/14K      |14K CELTIC JELLING BAND | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000| 1591.75|20260305|00000000
5624M/STER     |STER CELTIC JELLING BAND|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5416               |W80|2|  0.000|   99.25|20260305|00000000
5626L/10K      |10K CELTIC TWIST WEDD   |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |    1 |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |STER-$105.00 2025       |W80|2|  0.000|  878.75|20260305|00000000
5626L/14K      |14K CELTIC TWIST WED    | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W80|2|  0.000| 1353.75|20260305|00000000
5626L/STER     |STER CELTIC TWIST WEDD  |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W80|2|  0.000|   93.25|20260305|00000000
5626M/10K      |10K CELTIC TWIST WEDD   | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W80|2|  0.000| 1028.25|20260305|00000000
5626M/14K      |14K CELTIC TWIST WEDD   | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        | W0|2|  0.000| 1591.75|20260305|00000000
5626M/STER     |STER CELTIC TWIST WEDD  |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|JUNE 2002                     |                        |W80|2|  0.000|   99.25|20260305|00000000
5628L/10K      |10K CELTIC COILS WEDD   |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000|  878.75|20260305|00000000
5628L/14K      |14K CELTIC COILS BAND   | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000| 1353.75|20260305|00000000
5628L/STER     |STER CELTIC COILS WEDD  |   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000|   93.25|20260305|00000000
5628M/10K      |10K CELTIC COILS BAND   | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000| 1028.25|20260305|00000000
5628M/14K      |14K CELTIC COILS BAND   | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000| 1591.75|20260305|00000000
5628M/STER     |STER CELTIC COILS BAND  |   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5424               |W80|2|  0.000|   99.25|20260305|00000000
5630L/10K      |10K CELTIC DOUBLE HEART |  878.75|  542.37|   0.00|  37.50|10K|  |  5.580|  504.87|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000|  878.75|20260305|00000000
5630L/14K      |14K CELTIC DOUBLE HEART | 1353.75|  835.53|   0.00|  37.50|14K|  |  6.300|  798.03|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000| 1353.75|20260305|00000000
5630L/STER     |STER CELTIC DOUBLE HEART|   93.25|   57.55|   0.00|  37.50|STE|  |  0.000|    0.00|  4.799|  20.05|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000|   93.25|20260305|00000000
5630M/10K      |10K CELTIC DOUBLE HEART | 1028.25|  634.66|   0.00|  37.50|10K|  |  6.600|  597.16|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000| 1028.25|20260305|00000000
5630M/14K      |14K CELTIC DOUBLE HEART | 1591.75|  982.47|   0.00|  37.50|14K|  |  7.460|  944.97|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000| 1591.75|20260305|00000000
5630M/STER     |STER CELTIC DOUBLE HEART|   99.25|   61.22|   0.00|  37.50|STE|  |  0.000|    0.00|  5.676|  23.72|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|5.5MM WITH SPACING BAR ONLY   |LIKE 5428               |W80|2|  0.000|   99.25|20260305|00000000
5632L/10K      |10K CLADDAGH WED        | 1174.25|  724.69|   0.00|  28.00|10K|  |  7.700|  696.69|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000| 1174.25|20260305|00000000
5632L/14K      |14K CLADDAGH WED        | 1830.75| 1130.04|   0.00|  28.00|14K|  |  8.700| 1102.04|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000| 1830.75|20260305|00000000
5632L/STER     |STER CLADDAGH WED       |   90.25|   55.67|   0.00|  28.00|STE|  |  0.000|    0.00|  6.622|  27.67|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000|   90.25|20260305|00000000
5632M/10K      |10K CLADDAGH WED        | 1511.25|  932.80|   0.00|  28.00|10K|  | 10.000|  904.80|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5MM - MAY 2002              |                        |W80|2|  0.000| 1511.25|20260305|00000000
5632M/14K      |14K CLADDAGH WED        | 2364.25| 1459.39|   0.00|  28.00|14K|  | 11.300| 1431.39|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000| 2364.25|20260305|00000000
5632M/STER     |STER CLADDAGH WED       |  103.75|   63.94|   0.00|  28.00|STE|  |  0.000|    0.00|  8.600|  35.94|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5MM - MAY 2002              |                        |W80|2|  0.000|  103.75|20260305|00000000
5634L/10K      |10K CLADDAGH WED        | 1174.25|  724.69|   0.00|  28.00|10K|  |  7.700|  696.69|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |STER $98.00 2025        |W80|2|  0.000| 1174.25|20260305|00000000
5634L/14K      |14K CLADDAGH WED        | 1830.75| 1130.04|   0.00|  28.00|14K|  |  8.700| 1102.04|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000| 1830.75|20260305|00000000
5634L/STER     |STER CLADDAGH WED       |   90.25|   55.67|   0.00|  28.00|STE|  |  0.000|    0.00|  6.622|  27.67|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 MM MAY 2002               |                        |W80|2|  0.000|   90.25|20260305|00000000
5634M/10K      |10K CLADDAGH WED        | 1511.25|  932.80|   0.00|  28.00|10K|  | 10.000|  904.80|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5MM MAY 2002                |$97.75 STERLING $ ADDED |W80|2|  0.000| 1511.25|20260305|00000000
5634M/14K      |14K CLADDAGH WED        | 2364.25| 1459.39|   0.00|  28.00|14K|  | 11.300| 1431.39|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5 .. MAY 2002               |                        |W80|2|  0.000| 2364.25|20260305|00000000
5634M/STER     |STER CLADDAGH WED       |  103.75|   63.94|   0.00|  28.00|STE|  |  0.000|    0.00|  8.600|  35.94|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5MM MAY 2002                |$97.75 STERLING $ ADDED |W80|2|  0.000|  103.75|20260305|00000000
5636L/10K      |10K CLADDAGH WED        | 1174.25|  724.69|   0.00|  28.00|10K|  |  7.700|  696.69|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|7.5.MM MAY 2002               |                        |W80|2|  0.000| 1174.25|20260305|00000000
