Invoice,Customer,Item,Period,TransDate,Name,Amount,Quantity,Cost,Salesman,OrderBy,Terms
617772,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,241000017,783000,000000000,00,00,0
617772,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000000,000000,001000000,00,00,0
617772,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000000,000000,001000000,00,00,0
617772,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000000,000000,001000000,00,00,0
617772,CJG130,N-S195L/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000032,675000,001000013,22,80,0
617772,CJG130,S510MIN/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000007,425000,001000003,34,70,0
617772,CJG130,S510XS/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000031,650000,001000012,86,70,0
617772,CJG130,S510XS/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,241000044,300000,001000012,86,70,0
617772,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,241000002,500000,000000000,00,00,0
617773,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,288000045,315000,000000000,00,00,0
617773,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,000000,001000000,00,00,0
617773,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,000000,001000000,00,00,0
617773,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,000000,001000000,00,00,0
617773,CJG130,STONE.SET/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000012,500000,001000006,17,60,0
617773,CJG130,CLAS.MD.M/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000060,650000,001000023,88,10,0
617773,CJG130,S16M/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000010,975000,001000005,52,90,0
617773,CJG130,S16M/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000010,975000,001000005,52,90,0
617773,CJG130,S50DM/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000092,175000,001000036,33,10,0
617773,CJG130,S510DB/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000043,975000,001000017,51,90,0
617773,CJG130,S51DL/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000068,350000,001000026,76,00,0
617773,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,288000002,500000,000000000,00,00,0
617774,CHM130,,20230531,2 202305,0CHARM JEWELLERY LTD.,252000006,506000,000000000,00,00,0
617774,CHM130,ENGRAVING,20230531,2Y202305,0CHARM JEWELLERY LTD.,252000000,000000,003000000,00,00,0
617774,CHM130,S15L/STER,20230531,2Y202305,0CHARM JEWELLERY LTD.,252000043,375000,005000020,54,00,0
617775,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,408000028,031000,000000000,00,00,0
617775,CJG130,S14RDM/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000011,950000,001000006,13,50,0
617775,CJG130,S15RDM/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000011,350000,001000005,75,90,0
617775,CJG130,S17RDB/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000027,375000,003000013,17,30,0
617775,CJG130,S19RDB/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000133,700000,004000052,79,60,0
617775,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,408000002,500000,000000000,00,00,0
617776,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,408000000,675000,000000000,00,00,0
617776,CJG130,REPAIRS,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000002,500000,001000000,00,00,0
617776,CJG130,REPAIRS,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000002,000000,001000000,00,00,0
617777,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,288000040,811000,000000000,00,00,0
617777,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,000000,001000000,00,00,0
617777,CJG130,CLAS.SM/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000009,300000,001000004,50,30,0
617777,CJG130,S16M/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000078,250000,001000031,11,00,0
617777,CJG130,S50DM/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000092,175000,001000036,33,10,0
617777,CJG130,S510DB/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000043,975000,001000017,51,90,0
617777,CJG130,S510DB/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000043,975000,001000017,51,90,0
617777,CJG130,2AMLL/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000003,800000,001000002,33,80,0
617777,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,600000,001000000,00,00,0
617778,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,288000010,253000,000000000,00,00,0
617778,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000000,000000,001000000,00,00,0
617778,CJG130,S51DL/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,288000068,350000,001000026,76,00,0
617779,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,408000001,241000,000000000,00,00,0
617779,CJG130,ENGRAVING,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000000,000000,001000000,00,00,0
617779,CJG130,S19RDB/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,408000008,275000,001000003,86,80,0
617780,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,048000009,848000,000000000,00,02,4
617780,CJG130,CCA1/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,048000024,250000,001000009,16,42,4
617780,CJG130,CCA1/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,048000007,850000,001000003,48,42,4
617780,CJG130,CCA301B/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,048000008,600000,001000003,93,92,4
617780,CJG130,LPN1/10K,20230531,2Y202305,0THE CANADIAN JLRY. GR,048000022,450000,001000009,16,42,4
617780,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,048000002,500000,000000000,00,02,4
617781,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,135000001,703000,000000000,00,00,0
617781,CJG130,CLAS.PET/STER,20230531,2Y202305,0THE CANADIAN JLRY. GR,135000011,000000,001000004,44,00,0
617781,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,135000002,100000,000000000,00,00,0
617782,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,260000008,457000,000000000,00,04,5
617782,CJG130,F2552/14K,20230531,2Y202305,0THE CANADIAN JLRY. GR,260000062,950000,001000017,87,14,5
617782,CJG130,,20230531,2 202305,0THE CANADIAN JLRY. GR,260000002,100000,000000000,00,04,5
617783,OUE442,,20230531,2 202305,0OUELLETTE TRENTON HOL,442000001,160000,000000000,00,00,0
617783,OUE442,DAUGHTERS/STER,20230531,2Y202305,0OUELLETTE TRENTON HOL,442000006,825000,001000003,06,10,0
617783,OUE442,,20230531,2 202305,0OUELLETTE TRENTON HOL,442000002,100000,000000000,00,00,0
617784,CJG130,,20230531,2 202305,1THE CANADIAN JLRY. GR,150000002,235000,000000000,00,00,0
617784,CJG130,CLAS.SM/STER,20230531,2Y202305,1THE CANADIAN JLRY. GR,150000011,900000,001000004,50,30,0
617784,CJG130,,20230531,2 202305,1THE CANADIAN JLRY. GR,150000003,000000,000000000,00,00,0
617785,CJG130,,20230531,2 202305,1THE CANADIAN JLRY. GR,048000004,913000,000000000,00,02,4
617785,CJG130,CCA1/STER,20230531,2Y202305,1THE CANADIAN JLRY. GR,048000007,800000,001000003,48,42,4
617785,CJG130,RN1/10K,20230531,2Y202305,1THE CANADIAN JLRY. GR,048000022,450000,001000009,16,42,4
617785,CJG130,,20230531,2 202305,1THE CANADIAN JLRY. GR,048000002,500000,000000000,00,02,4
617786,GOL216,,20230531,2 202305,1*1438033 ONTARIO INC,218000000,975000,000000000,00,00,0
617786,GOL216,DAUGHTERS/STER,20230531,2Y202305,1*1438033 ONTARIO INC,218000007,500000,001000003,06,10,0
617787,WEN531,,20230531,2 202305,1*WENDT,531000004,885000,000000000,00,04,1
617787,WEN531,F2531/10K,20230531,2Y202305,1*WENDT,531000035,475000,001000007,83,34,1
617787,WEN531,,20230531,2 202305,1*WENDT,531000002,100000,000000000,00,04,1
617788,CHM180,,20230531,2 202305,1CHARM JEWELLERY LTD.,227000001,530000,000000000,00,00,0
617788,CHM180,CLAS.PET/STER,20230531,2Y202305,1CHARM JEWELLERY LTD.,227000010,200000,001000004,44,00,0
617789,HOG200,,20230531,2 202305,1HOGAN DIAMOND JEWELLE,200000026,895000,000000000,00,00,0
617789,HOG200,ENGRAVING,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000000,000000,001000000,00,00,0
617789,HOG200,ENGRAVING,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000000,000000,001000000,00,00,0
617789,HOG200,S510DB/10K,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000043,550000,001000017,51,90,0
617789,HOG200,S510XS/10K,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000031,650000,001000012,86,70,0
617789,HOG200,S510XS/10K,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000031,650000,001000012,86,70,0
617789,HOG200,S51DM/10K,20230531,2Y202305,1HOGAN DIAMOND JEWELLE,200000069,950000,001000028,24,80,0
617789,HOG200,,20230531,2 202305,1HOGAN DIAMOND JEWELLE,200000002,500000,000000000,00,00,0
617791,CJG130,,20230531,2 202305,2THE CANADIAN JLRY. GR,408000007,050000,000000000,00,00,0
617791,CJG130,DIE-CHARGE,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000028,500000,001000000,00,00,0
617791,CJG130,DIE-CHARGE,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000018,500000,001000000,00,00,0
617792,CJG130,,20230531,2 202305,2THE CANADIAN JLRY. GR,408000038,700000,000000000,00,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000084,000000,028000036,96,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000045,000000,015000019,80,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000024,000000,008000010,56,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000009,000000,003000003,96,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000009,000000,003000003,96,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000009,000000,003000003,96,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000027,000000,009000011,88,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000009,000000,003000003,96,00,0
617792,CJG130,CJ-P/STER,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000003,000000,001000001,32,00,0
617792,CJG130,ENGRAVING,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000030,000000,060000000,00,00,0
617792,CJG130,ENGRAVING,20230531,2Y202305,2THE CANADIAN JLRY. GR,408000006,500000,013000000,00,00,0
617792,CJG130,,20230531,2 202305,2THE CANADIAN JLRY. GR,408000002,500000,000000000,00,00,0
617793,MCM362,,20230531,5 202305,5MC MISC.  (X),362000028,761000,000000000,00,00,0
617793,MCM362,MISC-SALES,20230531,5Y202305,5MC MISC.  (X),362000221,240000,001000000,00,00,0
617794,BAK040,,20230531,5 202305,5*A BAKELAAR,040000001,248000,000000000,00,00,0
617794,BAK040,REPAIRS,20230531,5Y202305,5*A BAKELAAR,040000007,500000,001000000,00,00,0
617794,BAK040,,20230531,5 202305,5*A BAKELAAR,040000002,100000,000000000,00,00,0
617795,BUS074,,20230531,5 202305,5*W. BUSCH,074000005,174000,000000000,00,07,2
617795,BUS074,600M/10KY,20230531,5Y202305,5*W. BUSCH,074000037,500000,001000013,33,47,2
617795,BUS074,,20230531,5 202305,5*W. BUSCH,074000002,300000,000000000,00,07,2
617796,JEW495,,20230531,5 202305,5*JEWELLERY PLUS 1994,495000005,153000,000000000,00,02,4
617796,JEW495,ENGRAVING,20230531,5Y202305,5*JEWELLERY PLUS 1994,495000000,000000,001000000,00,02,4
617796,JEW495,1302HEM/10K,20230531,5Y202305,5*JEWELLERY PLUS 1994,495000021,550000,001000008,43,92,4
617796,JEW495,LPN301B/STER,20230531,5Y202305,5*JEWELLERY PLUS 1994,495000009,800000,001000003,93,92,4
617796,JEW495,,20230531,5 202305,5*JEWELLERY PLUS 1994,495000003,000000,000000000,00,02,4
617797,BRY068,,20230531,6 202305,6*BRYANT'S,068000010,787000,000000000,00,07,2
617797,BRY068,1T84M/10K,20230531,6Y202305,6*BRYANT'S,068000047,725000,001000018,17,57,2
617797,BRY068,1T85L/10K,20230531,6Y202305,6*BRYANT'S,068000028,750000,001000010,97,77,2
617797,BRY068,1120C-45/GF,20230531,6Y202305,6*BRYANT'S,068000004,400000,004000001,36,87,2
617797,BRY068,,20230531,6 202305,6*BRYANT'S,068000002,100000,000000000,00,07,2
617798,CHM130,,20230531,6 202305,6CHARM JEWELLERY LTD.,252000011,400000,000000000,00,00,0
617798,CHM130,CJ-P/ALLOY,20230531,6Y202305,6CHARM JEWELLERY LTD.,252000076,000000,040000024,60,00,0
617799,FRA233,,20230531,6 202305,6*FRANK'S,233000001,593000,000000000,00,00,0
617799,FRA233,5NH/STERB,20230531,6Y202305,6*FRANK'S,233000010,150000,001000005,16,50,0
617799,FRA233,,20230531,6 202305,6*FRANK'S,233000002,100000,000000000,00,00,0
617800,KNA292,,20230531,6 202305,6*KNAR,292000004,173000,000000000,00,00,0
617800,KNA292,CJ-P/STER,20230531,6Y202305,6*KNAR,292000030,000000,004000005,28,00,0
617800,KNA292,,20230531,6 202305,6*KNAR,292000002,100000,000000000,00,00,0
617801,CJG130,,20230531,6 202305,6THE CANADIAN JLRY. GR,410000004,706000,000000000,00,04,5
617801,CJG130,ENGRAVING,20230531,6Y202305,6THE CANADIAN JLRY. GR,410000000,000000,001000000,00,04,5
617801,CJG130,RN301B/10K,20230531,6Y202305,6THE CANADIAN JLRY. GR,410000034,100000,001000013,02,34,5
617801,CJG130,,20230531,6 202305,6THE CANADIAN JLRY. GR,410000002,100000,000000000,00,04,5
617802,JEW265,,20230531,6 202305,6*THE JEWELLERY BOX,265000001,443000,000000000,00,00,0
617802,JEW265,MISC-SALES,20230531,6Y202305,6*THE JEWELLERY BOX,265000009,000000,003000000,00,00,0
617802,JEW265,,20230531,6 202305,6*THE JEWELLERY BOX,265000002,100000,000000000,00,00,0
617803,COU175,,20230531,7 202305,7COURTLAND TREASURES,175000007,823000,000000000,00,00,0
617803,COU175,250L/10KY,20230531,7Y202305,7COURTLAND TREASURES,175000011,400000,001000004,65,00,0
617803,COU175,914M/10KY,20230531,7Y202305,7COURTLAND TREASURES,175000048,777000,001000021,05,30,0
617804,CHM200,,20230531,7 202305,7CHARM JEWELLERY LTD.,150000010,080000,000000000,00,00,0
617804,CHM200,SB5414M/10K,20230531,7Y202305,7CHARM JEWELLERY LTD.,150000067,200000,001000026,06,00,0
617805,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,366000005,525000,000000000,00,07,2
617805,CJG130,4T66M/10KTT,20230531,7Y202305,7THE CANADIAN JLRY. GR,366000039,000000,001000022,61,97,2
617805,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,366000003,500000,000000000,00,07,2
617806,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,490000006,601000,000000000,00,04,1
617806,CJG130,1930/10K,20230531,7Y202305,7THE CANADIAN JLRY. GR,490000027,900000,001000006,21,94,1
617806,CJG130,CLAS.MD.M/STER,20230531,7Y202305,7THE CANADIAN JLRY. GR,490000011,400000,001000005,78,94,1
617806,CJG130,SR17B/STER,20230531,7Y202305,7THE CANADIAN JLRY. GR,490000009,275000,001000004,47,74,1
617806,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,490000002,200000,000000000,00,04,1
617807,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,517000001,098000,000000000,00,00,0
617807,CJG130,S250RL/14K,20230531,7Y202305,7THE CANADIAN JLRY. GR,517000018,750000,001000006,97,10,0
617807,CJG130,,20230531,7 202305,7THE CANADIAN JLRY. GR,517000003,200000,000000000,00,00,0
617808,CHM130,,20230531,7 202305,7CHARM JEWELLERY LTD.,221000002,040000,000000000,00,00,0
617808,CHM130,CLAS.LG/STER,20230531,7Y202305,7CHARM JEWELLERY LTD.,221000013,600000,001000006,54,00,0
617809,CHM180,,20230531,7 202305,7CHARM JEWELLERY LTD.,227000001,733000,000000000,00,00,0
617809,CHM180,SR117D/STER,20230531,7Y202305,7CHARM JEWELLERY LTD.,227000011,550000,001000005,69,90,0
617810,CHM200,,20230531,7 202305,7CHARM JEWELLERY LTD.,150000008,415000,000000000,00,00,0
617810,CHM200,6T74M/10KTT,20230531,7Y202305,7CHARM JEWELLERY LTD.,150000056,100000,001000021,26,00,0
617811,REI410,,20230531,7 202305,7*D.M. REID JEWELLERS,410000001,455000,000000000,00,00,0
617811,REI410,REPAIRS,20230531,7Y202305,7*D.M. REID JEWELLERS,410000007,200000,008000000,00,00,0
617811,REI410,,20230531,7 202305,7*D.M. REID JEWELLERS,410000002,500000,000000000,00,00,0
617812,ARM024,,20230531,8 202305,8ARMENI  cc,024000004,045000,000000000,00,03,9
617812,ARM024,5316M/10KTT,20230531,8Y202305,8ARMENI  cc,024000078,400000,001000026,06,03,9
617812,ARM024,,20230531,8 202305,8ARMENI  cc,024000002,500000,000000000,00,03,9
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000002,490000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,150000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,000000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000002,64p000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,000000,000000000,00,00,0
617813,CJG130,ENGRAVING,20230531,8Y202305,8THE CANADIAN JLRY. GR,115000000,000000,001000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000001,000000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,000000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,000000,000000000,00,00,0
617813,CJG130,CLAS.LG/STER,20230531,8Y202305,8THE CANADIAN JLRY. GR,115000013,600000,001000006,54,00,0
617813,CJG130,CLAS.LG/STER,20230531,8Y202305,8THE CANADIAN JLRY. GR,115000014,60p000,00q000006,54,p0,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000003,000000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000003,00p000,000000000,00,00,0
617813,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000000,000000,000000000,00,00,0
617814,BAK040,,20230531,8 202305,8*A BAKELAAR,040000001,599000,000000000,00,00,0
617814,BAK040,CLAS.PET/STER,20230531,8Y202305,8*A BAKELAAR,040000010,200000,001000004,44,00,0
617814,BAK040,,20230531,8 202305,8*A BAKELAAR,040000002,100000,000000000,00,00,0
617815,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,035000002,100000,000000000,00,00,0
617815,CJG130,S180HVM/ST10K,20230531,8Y202305,8THE CANADIAN JLRY. GR,035000039,500000,001000017,18,10,0
617815,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,035000002,500000,000000000,00,00,0
617816,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,409000011,599000,000000000,00,04,1
617816,CJG130,C26/10K,20230531,8Y202305,8THE CANADIAN JLRY. GR,409000014,450000,001000005,33,24,1
617816,CJG130,550TM/14K,20230531,8Y202305,8THE CANADIAN JLRY. GR,409000072,675000,001000027,38,64,1
617816,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,409000002,100000,000000000,00,04,1
617818,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,408000027,000000,000000000,00,00,0
617818,CJG130,CJ-P/STER,20230531,8Y202305,8THE CANADIAN JLRY. GR,408000138,000000,046000060,72,00,0
617818,CJG130,CJ-P/STER,20230531,8Y202305,8THE CANADIAN JLRY. GR,408000042,000000,014000018,48,00,0
617819,FIA171,,20230531,8 202305,8*FIANCEE  JLRS,171000189,131000,000000000,00,00,0
617819,FIA171,S14M/10K,20230531,8Y202305,8*FIANCEE  JLRS,171000526,800000,008000206,63,20,0
617819,FIA171,S14M/STER,20230531,8Y202305,8*FIANCEE  JLRS,171000051,375000,005000025,47,50,0
617819,FIA171,S14M/STER,20230531,8Y202305,8*FIANCEE  JLRS,171000012,675000,001000005,09,50,0
617819,FIA171,S17B/10K,20230531,8Y202305,8*FIANCEE  JLRS,171000861,000000,024000338,85,60,0
617819,FIA171,,20230531,8 202305,8*FIANCEE  JLRS,171000003,000000,000000000,00,00,0
617820,CHM180,,20230531,8 202305,8CHARM JEWELLERY LTD.,224000001,530000,000000000,00,00,0
617820,CHM180,CLAS.PET/STER,20230531,8Y202305,8CHARM JEWELLERY LTD.,224000010,200000,001000004,44,00,0
617821,CHM130,,20230531,8 202305,8CHARM JEWELLERY LTD.,252000000,893000,000000000,00,00,0
617821,CHM130,2EMLL/STER,20230531,8Y202305,8CHARM JEWELLERY LTD.,252000004,400000,001000002,33,80,0
617821,CHM130,ENGRAVING,20230531,8Y202305,8CHARM JEWELLERY LTD.,252000001,550000,001000000,00,00,0
617822,MIT358,,20230531,8 202305,8*M & J,358000000,403000,000000000,00,00,0
617822,MIT358,DT98SM/STER,20230531,8Y202305,8*M & J,358000004,000000,001000001,70,90,0
617822,MIT358,ENGRAVING,20230531,8Y202305,8*M & J,358000001,550000,001000000,00,00,0
617822,MIT358,,20230531,8 202305,8*M & J,358000002,500000,000000000,00,00,0
617823,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000002,415000,000000000,00,00,0
617823,CJG130,ENGRAVING,20230531,8Y202305,8THE CANADIAN JLRY. GR,115000000,000000,001000000,00,00,0
617823,CJG130,CLAS.LG/STER,20230531,8Y202305,8THE CANADIAN JLRY. GR,115000013,600000,001000006,54,00,0
617823,CJG130,,20230531,8 202305,8THE CANADIAN JLRY. GR,115000002,500000,000000000,00,00,0
617824,HAL226,,20230531,8 202305,8*R. H. J.  (CC),226000010,699000,000000000,00,04,1
617824,HAL226,C582/10KTT,20230531,8Y202305,8*R. H. J.  (CC),226000080,200000,001000029,52,64,1
617824,HAL226,,20230531,8 202305,8*R. H. J.  (CC),226000002,100000,000000000,00,04,1
617825,ROG438,,20230531,3 202305,3ROGAR JEWELLERS *CC,438000004,14p000,000000000,00,00,0
617825,ROG438,S32HM/STER,20230531,3Y202305,3ROGAR JEWELLERS *CC,438000082,80p000,01r000061,90,x0,0
617826,JEW350,,20230531,3 202305,3JEWELS OF JARVIS,350000006,552000,000000000,00,00,0
617826,JEW350,ENGRAVING,20230531,3Y202305,3JEWELS OF JARVIS,350000000,000000,001000000,00,00,0
617826,JEW350,ENGRAVING,20230531,3Y202305,3JEWELS OF JARVIS,350000000,000000,001000000,00,00,0
617826,JEW350,SA12M/STER,20230531,3Y202305,3JEWELS OF JARVIS,350000024,750000,001000013,29,50,0
617826,JEW350,SA12M/STER,20230531,3Y202305,3JEWELS OF JARVIS,350000023,550000,001000013,29,50,0
617826,JEW350,,20230531,3 202305,3JEWELS OF JARVIS,350000002,100000,000000000,00,00,0
617827,CJG130,,20230531,3 202305,3THE CANADIAN JLRY. GR,551000001,245000,000000000,00,03,9
617827,CJG130,ENGRAVING,20230531,3Y202305,3THE CANADIAN JLRY. GR,551000000,000000,001000000,00,03,9
